"id","name","screen_name","description","followers_count","friends_count","listed_count","created_at","statuses_count","lang"
"606316816","Comune di Latronico","ComuneLatronico","Il canale ufficiale del Comune di Latronico, verranno pubblicati bandi, avvisi e notizie di pubblica utilità.",703,768,14,"Tue Jun 12 13:21:42 +0000 2012",211,"it"
"606255681","comune castelguelfo","comunecguelfo","Comune in provincia di Bologna, fondato nel 1310. Uscita casello autostradale Castel San Pietro Terme.",70,32,6,"Tue Jun 12 09:23:45 +0000 2012",0,"it"
"606134161","Comune di Avola","ComunediAvola","Comune di Avola, Amministrazione Sindaco Dott. Giovanni Luca Cannata.",718,66,14,"Tue Jun 12 08:04:36 +0000 2012",1507,"it"
"604621304","UfficiostampaMagione","UfstampaMagione","informazioni su attività dell'amministrazione comunale e associazioni del territorio",167,337,4,"Sun Jun 10 15:57:02 +0000 2012",209,"it"
"604457411","Comune di Velletri","comune_velletri","Comune di Velletri - Provincia di Roma",391,17,12,"Sun Jun 10 11:55:12 +0000 2012",163,"it"
"603869559","cosenzaturismo","cosenzaturismo","Portale istituzionale del turismo - Comune di Cosenza",709,181,3,"Sat Jun 09 17:46:33 +0000 2012",279,"it"
"601614589","Comune di Medesano","comunemedesano","Pagina ufficiale Twitter del Comune di Medesano (Parma)",100,7,3,"Thu Jun 07 06:19:15 +0000 2012",2,"it"
"601097920","San Benedetto Tr.","cittasbt","La città di San Benedetto del Tronto cinguetta su twitter.",2123,205,28,"Wed Jun 06 16:23:01 +0000 2012",3719,"it"
"600751085","COMUNE DI SETTALA","comunesettala","Via Giuseppe Verdi N. 8/c - 20090 Settala (MI)
Tel. 02/95.07.59.1 r.a. - fax 02/95.07.59.240
postacertificata@cert.comune.settala.mi.it",735,232,16,"Wed Jun 06 07:02:51 +0000 2012",683,"it"
"599090731","Comune di Cento","ComunediCento","Le notizie, gli aggiornamenti e le informazioni in tempo reale dal Comune di Cento (Fe).",457,5,15,"Mon Jun 04 09:17:58 +0000 2012",655,"it"
"599076902","COMUNE DI VIADANA","COMUNEDIVIADANA","Comune di Viadana - Provincia di Mantova",812,257,17,"Mon Jun 04 09:00:34 +0000 2012",713,"it"
"598658413","Comune di Rovato","ComuneDiRovato","Profilo ufficiale del Comune di Rovato",255,104,13,"Sun Jun 03 20:59:53 +0000 2012",37,"it"
"595634645","Comune di Sarego","ComunediSarego","Twitter ufficiale del Comune di Sarego",707,12,23,"Thu May 31 16:48:16 +0000 2012",478,"it"
"595255690","Comune di Giovinazzo","ComunGiovinazzo","Informazioni e aggiornamenti dal portale istituzionale del Comune di Giovinazzo",257,1,8,"Thu May 31 07:03:56 +0000 2012",866,"it"
"594452281","StefanaconiNewsroom","stefanaconinr","Rassegna stampa e News da Stefanaconi (VV) e dintorni.",371,59,9,"Wed May 30 09:16:45 +0000 2012",995,"it"
"594098471","Comune di Palermo","ComunePalermo","Il twitter dell'Ufficio informazione istituzionale del Comune di Palermo",13740,112,129,"Tue May 29 22:46:48 +0000 2012",6300,"it"
"594047596","Comune di Rieti","comunerieti","Account Ufficiale del Comune di Rieti",1407,36,35,"Tue May 29 21:18:18 +0000 2012",2003,"it"
"593778352","Comune di Gonzaga","comunedigonzaga","Comune di Gonzaga 2.0. Le informazioni dell'Amministrazione Comunale in tempo reale #socialPA #digitalPA.",512,229,10,"Tue May 29 14:58:55 +0000 2012",710,"it"
"593755133","Comune San Lazzaro","ComSanLazzaro","Profilo ufficiale del Comune di San Lazzaro di Savena",1082,190,32,"Tue May 29 14:33:06 +0000 2012",931,"it"
"593720474","Comune di Piraino","comunedipiraino","",363,86,15,"Tue May 29 13:47:31 +0000 2012",719,"it"
"591674071","Visit Ceglie ","CeglieMessapica","Account ufficiale del Comune di Ceglie Messapica, dedicato alla promozione turistica su Twitter. | Visit Ceglie Messapica and discover Itria Valley!",775,840,18,"Sun May 27 09:23:51 +0000 2012",626,"it"
"589583133","Comune Decimoputzu","ComuDecimoputzu","Pagina Twitter Istituzionale ufficiale del Comune di Decimoputzu",299,11,8,"Thu May 24 23:16:51 +0000 2012",132,"it"
"589436226","Comune Pescasseroli","PescasseroliTwi","Il Comune di Pescasseroli su Twitter: eventi, comunicati, appuntamenti culturali, turismo.",172,0,7,"Thu May 24 19:17:18 +0000 2012",9,"it"
"589241982","Città di Nettuno","CittadiNettuno","Twitter ufficiale della Città di Nettuno. Informazioni istituzionali e aggiornamenti sugli eventi.",995,338,14,"Thu May 24 14:27:30 +0000 2012",1470,"it"
"589110336","Comune di Lonigo","ComunediLonigo","Pagina ufficiale del Comune di Lonigo",305,0,10,"Thu May 24 10:54:20 +0000 2012",671,"it"
"586299854","Comune di Capriasca","ComuneCapriasca","Profilo ufficiale del Comune di Capriasca.",719,12,11,"Mon May 21 06:22:28 +0000 2012",285,"it"
"582502010","Comune di Volpiano","ComuneVolpiano","Canale informativo ufficiale del Comune di Volpiano (TO)",355,0,18,"Thu May 17 06:34:28 +0000 2012",666,"it"
"580059948","Comune di Bracciano","ComuneBracciano","Un Comune che comunica. Un'aspirazione ad un modello di e-democracy.",862,584,20,"Mon May 14 15:37:01 +0000 2012",148,"it"
"576244709","Comune di Scansano","ComuneScansano","Aggiornamenti dal Comune di Scansano",374,134,14,"Thu May 10 13:43:45 +0000 2012",13,"it"
"575132969","ComuneTerranuovaBni ","TerranuovaBni","Piazza Della Repubblica 16
52028 - Terranuova Bracciolini",413,139,15,"Wed May 09 07:18:56 +0000 2012",1113,"it"
"573664316","Comune di Pavia","ComunePV","BENVENUTI nella pagina Twitter del COMUNE DI PAVIA. Seguiteci anche su Fb https://t.co/fVb3wGne6c su: http://t.co/k0TtAzat6i, su Google+ e canale YouTube",4637,1372,52,"Mon May 07 14:02:00 +0000 2012",1492,"it"
"571777191","Comune di Arcole","Comunediarcole","E' conosciuto nel mondo intero per la famosa battaglia combattuta tra il 15 e 17 Novembre 1796 dalle truppe austriache e francesi.",523,733,19,"Sat May 05 12:13:18 +0000 2012",94,"it"
"571099468","Comune di Mirano","Comune_Mirano","MIRANO, Venezia, Italia.",145,15,7,"Fri May 04 19:40:57 +0000 2012",5,"it"
"565605866","Comune di Riposto","ComunediRiposto","(La pagina dei ripostesi che hanno a cuore il proprio paese) 
TWEET NON UFFICIALE",641,411,18,"Sat Apr 28 17:31:42 +0000 2012",1059,"it"
"561937322","Comune di Uri","ComunediUri","Uri è un comune di 3.053 abitanti della provincia di Sassari in Sardegna a circa 150 mt s.l.m e si trova in posizione equidistante tra Sassari e Alghero",881,149,21,"Tue Apr 24 11:20:37 +0000 2012",586,"it"
"552826143","Comune di Nardò","comunedinardo","Profilo ufficiale del Comune di Nardò.",100,60,3,"Fri Apr 13 14:33:01 +0000 2012",3,"it"
"552758748","Città di Parabita","CitdiParabita","Città di Parabita (Le)",104,18,7,"Fri Apr 13 12:58:41 +0000 2012",16,"it"
"551715328","Comune Reggio Emilia","ComuneRE","Canale ufficiale del Comune di Reggio Emilia gestito da Servizio Comunicazione, Relazioni Esterne e Marketing. Social media policy http://t.co/tmESRnOgcS",6439,384,108,"Thu Apr 12 09:39:03 +0000 2012",6049,"it"
"545837599","UC Media Valle ","UCMediaValle","Account twitter ufficiale Unione dei Comuni Media Valle del Serchio.",844,981,14,"Thu Apr 05 09:36:36 +0000 2012",8228,"it"
"545833265","Città di Feltre","ComuneFeltre","",156,0,8,"Thu Apr 05 09:31:08 +0000 2012",419,"it"
"543600626","Pontecagnano Faiano","ComunePonteFa","Il Comune di Pontecagnano Faiano su twitter | Account ufficiale | ilcomunemagazine.it",790,217,16,"Mon Apr 02 17:52:53 +0000 2012",3163,"it"
"539719220","CITTA' VENARIA REALE","comunevenaria","pagina ufficiale della Città di Venaria Reale (Torino - Italy)",370,69,9,"Thu Mar 29 06:21:46 +0000 2012",324,"it"
"538307562","Comune di Predappio","ComunePredappio","",698,30,16,"Tue Mar 27 14:54:27 +0000 2012",1229,"it"
"534000454","Comune Montebelluna","MontebellunaNet","",816,75,14,"Fri Mar 23 07:35:07 +0000 2012",648,"it"
"532082590","Comune di Sossano","ComunediSossano","",299,8,5,"Wed Mar 21 09:40:41 +0000 2012",337,"it"
"529186564","Montale Cultura ","MontaleCultura","Ufficio cultura e biblioteca del Comune di Montale (PT)",927,1345,16,"Mon Mar 19 07:32:05 +0000 2012",1307,"it"
"522552421","Comune di Avella","ComunediAvella","",145,2,6,"Mon Mar 12 20:20:31 +0000 2012",57,"it"
"522199585","Comune di Filottrano","comfilottrano","twitter ufficiale del Comune di Filottrano",71,0,2,"Mon Mar 12 12:12:58 +0000 2012",0,"it"
"522124418","Comune di Chianciano","chianciano_news","Twitter ufficiale del Comune",934,112,35,"Mon Mar 12 10:03:56 +0000 2012",1664,"it"
"520628578","Comune Rio nell'Elba","ComuneRioElba","Comune di Rio nell'Elba, Isola d'Elba, #Tuscany, #Italy",1395,1704,49,"Sat Mar 10 18:33:56 +0000 2012",2523,"it"
"520268534","COMUNE DI GALLIERA V","GallieraVeneta","",113,57,5,"Sat Mar 10 10:04:53 +0000 2012",19,"it"
"519542629","Comune di Fiesso","comunefiesso","",710,4,13,"Fri Mar 09 14:46:48 +0000 2012",204,"it"
"519352550","Comune San Quirino","San_Quirino","Comune San Quirino, Via Molino di Sotto, 41 -33080 (Pordenone)
Tel. 0434.916511 - Fax 0434.916519",216,5,11,"Fri Mar 09 09:55:44 +0000 2012",57,"it"
"518293989","Comune di Lauriano","Comune_Lauriano","Piccolo Comune di circa 1500 abitanti in provincia di Torino",388,15,15,"Thu Mar 08 07:52:42 +0000 2012",238,"it"
"517945425","Comune di Malegno","ComunediMalegno","",770,143,16,"Wed Mar 07 21:17:38 +0000 2012",346,"it"
"517835242","Comune SanGimignano","urpsangimignano","Per scoprire il Comune di san Gimignano.. http://t.co/vOjxXHZQte",812,54,15,"Wed Mar 07 18:39:21 +0000 2012",922,"it"
"517442230","Comune di Ossimo","ComuneOssimo","Pagina ufficiale del Comune di Ossimo",713,17,15,"Wed Mar 07 10:18:08 +0000 2012",136,"it"
"517264839","comune di cambiano","comunecambiano","il comune di cambiano  e' su twitter con news,comunicati stampa appuntamenti culturali e informazioni.",100,2,12,"Wed Mar 07 05:59:54 +0000 2012",25,"it"
"516385517","Comune di Fiesole","ComuneFiesole","Canale ufficiale del Comune di Fiesole.",1329,356,44,"Tue Mar 06 09:51:48 +0000 2012",2752,"it"
"515600445","Comune SSebastianoC.","SanseComune","Bellissimo borgo della provincia di Alessandria,ricco di storia e fascino,a settembre si svolge la celebre Artinfiera, a novembre la Fiera Nazionale del Tartufo",316,1997,8,"Mon Mar 05 16:00:45 +0000 2012",47,"it"
"511637577","Comune di Chiari","ComunediChiari","",824,16,21,"Fri Mar 02 09:10:00 +0000 2012",165,"it"
"511574050","ComuneSanSeverinoM.","ComuneSanSeveri","Spazio istituzionale del Comune di San Severino Marche. Per segnalazioni, info ed altro invia mail a ufficio.stampa@comune.sanseverinomarche.mc.it",156,0,4,"Fri Mar 02 08:05:17 +0000 2012",387,"it"
"510284434","Comune di Trieste","ComunediTrieste","Account ufficiale del Comune di Trieste - Comunicati, eventi, news, segnalazioni, avvisi #AvvisoTS, emergenze #AllertameteoTS #SocialProCiv, foto #MyTS",6267,280,122,"Thu Mar 01 14:01:28 +0000 2012",9965,"it"
"507119929","Castelnovo ne' Monti","CastelnovoneMon","Un territorio carico di fascino discreto sull'Appennino Tosco Emiliano",524,70,17,"Tue Feb 28 09:06:46 +0000 2012",1709,"it"
"502794697","ComuneVoghiera","ComuneVoghiera","innovazione e tradizione nel Distretto dell'Agri-Cultura di Voghiera",327,33,4,"Sat Feb 25 10:11:32 +0000 2012",185,"it"
"500790307","Comune di Cresciano","ComuneCresciano","Notizie dal Comune di Cresciano",69,0,5,"Thu Feb 23 13:31:26 +0000 2012",36,"it"
"499693578","Comune San MartinoBA","ComuneSMBA","La pagina Twitter ufficiale del Comune di San Martino Buon Albergo",223,4,9,"Wed Feb 22 11:23:20 +0000 2012",548,"it"
"495351700","Comune di Muravera","comunemuravera","pagina ufficiale del Comune di Muravera",991,812,17,"Fri Feb 17 21:36:44 +0000 2012",40,"it"
"492978429","Comune di Prova","ComunediProva","",43,0,2,"Wed Feb 15 09:52:22 +0000 2012",7,"it"
"492910809","Città di Verbania","CittdiVerbania","Il profilo ufficiale della Città di Verbania",1222,261,20,"Wed Feb 15 07:54:37 +0000 2012",2001,"it"
"488353436","Comune di SantaFiora","Comune_S_Fiora","",468,11,15,"Fri Feb 10 11:02:29 +0000 2012",674,"it"
"488325080","Comune Montec.terme","ComuneMontTerme","La libertà è la base di uno stato democratico.
(Aristotele)",272,64,6,"Fri Feb 10 10:12:40 +0000 2012",929,"it"
"487758228","SpiranoComune","SpiranoComune","",515,78,12,"Thu Feb 09 18:17:35 +0000 2012",732,"it"
"486762027","Comune di Potenza","ComuneDiPotenza","",2752,229,57,"Wed Feb 08 16:51:23 +0000 2012",7556,"it"
"485619643","Comune di Tolentino","ComuneTolentino","",91,0,6,"Tue Feb 07 11:55:30 +0000 2012",3,"it"
"484825763","Comune di Tavoleto","ComuneTavoleto","",59,0,2,"Mon Feb 06 14:47:53 +0000 2012",3,"it"
"483307032","Comune di Cercola","ComuneDiCercola","",844,18,14,"Sat Feb 04 21:31:52 +0000 2012",1794,"it"
"482249561","Comune di Nove","ComuneDiNove","Centro di Antica Tradizione Ceramica 

Segui tutte le nostre iniziative! #Nove",725,442,16,"Fri Feb 03 17:58:31 +0000 2012",1303,"it"
"482201134","Giffoni Valle Piana","ComuneGiffoniVP","Pagina ufficiale del comune di Giffoni Valle Piana",307,105,2,"Fri Feb 03 16:53:10 +0000 2012",1436,"it"
"480288125","comuneabbadia","comuneabbadia","L'account Twitter del Comune di Abbadia San Salvatore (Siena) sul Monte Amiata",421,29,12,"Wed Feb 01 10:06:40 +0000 2012",434,"it"
"479558331","Comune di Scandicci","comunescandicci","",1462,97,36,"Tue Jan 31 14:24:12 +0000 2012",2486,"it"
"478946186","Comune di Stignano","Comune_Stignano","A 350 m di altezza sul livello del mare svetta, su uno sperone roccioso, STIGNANO. Questo antico centro, dette i natali al celebre filosofo T.Campanella.",761,30,14,"Mon Jan 30 20:58:50 +0000 2012",330,"it"
"477850056","Comune di Capannoli","capannoli","Canale ufficiale su Twitter del Comune di Capannoli",966,11,21,"Sun Jan 29 16:48:34 +0000 2012",450,"it"
"475042953","Comune di Cesate","ComunediCesate","Account ufficiale del Comune di Cesate (MI)",1215,1384,39,"Thu Jan 26 16:36:06 +0000 2012",20093,"it"
"472084050","Comune Spoleto","ComunediSpoleto","Il Comune di Spoleto su Twitter. Segui i nostri tweet su Eventi, Servizi, Arte, Turismo. #spoletolovers http://t.co/SCIoAcqRtW",2650,2175,52,"Mon Jan 23 15:47:44 +0000 2012",3563,"it"
"469118676","ComuneVittorioVeneto","cVittorioVeneto","Il canale Twitter della Città di Vittorio Veneto con eventi e news in diretta. Tutto quello che succede in Città.",455,5,5,"Fri Jan 20 07:53:46 +0000 2012",4841,"it"
"469040056","COMUNE DI NUSCO","COMUNEDINUSCO","IL PORTALE TWITTER DEL COMUNE DI NUSCO",970,237,15,"Fri Jan 20 05:08:51 +0000 2012",131,"it"
"468284324","Urp Triggiano ","UrpTriggiano","",56,23,7,"Thu Jan 19 11:16:13 +0000 2012",63,"it"
"466411234","Sesto Fiorentino","SestoFiorentino","Canale ufficiale del Comune di Sesto Fiorentino",1291,588,31,"Tue Jan 17 11:20:00 +0000 2012",2154,"it"
"462252636","Comune di Zambana","comunezambana","Canale ufficiale del Comune di Zambana.",876,26,12,"Thu Jan 12 18:59:55 +0000 2012",375,"it"
"461241677","Comune di Somaglia","ComuneSomaglia","",152,8,8,"Wed Jan 11 16:04:35 +0000 2012",8,"it"
"461176481","Comune di Alcamo","comunedialcamo","Pagina Twitter ufficiale del Comune di Alcamo",446,50,14,"Wed Jan 11 14:46:08 +0000 2012",249,"it"
"460082681","Comune di Dronero","ComunediDronero","",125,25,6,"Tue Jan 10 11:06:43 +0000 2012",0,"it"
"459558301","Roma","Roma","Profilo Ufficiale di Roma Capitale. City of Rome Official Twitter Account.",147973,185,633,"Mon Jan 09 20:14:37 +0000 2012",24284,"it"
"458280584","CITTA' DI CONVERSANO","CITTADICONVERSA","",175,30,7,"Sun Jan 08 11:29:09 +0000 2012",6,"it"
"452947690","Città di Otranto","CittaDiOtranto","",1216,328,20,"Mon Jan 02 12:17:08 +0000 2012",3175,"it"
"450759484","Comune di Roncade","ComuneRoncade","Informazioni e aggiornamenti del Comune di Roncade",614,58,17,"Fri Dec 30 16:37:29 +0000 2011",463,"it"
"445015495","Comune di Aprilia","ComunediAprilia","Aprilia, provincia di Latina, quarta Città di fondazione dell'Agro Pontino, è stata fondata il 25 aprile del 1936 e inaugurata il 29 ottobre del 1937.",760,251,15,"Fri Dec 23 22:33:24 +0000 2011",1581,"it"
"441675260","Città di Cairo M.tte","comunecairo","",184,0,5,"Tue Dec 20 09:33:52 +0000 2011",735,"it"
"440202186","Comune di Boscoreale","ComunBoscoreale","Profilo ufficiale del Comune di Boscoreale (Napoli), registrato in esecuzione della deliberazione di G.C. n°113/2011, gestito dall'Ufficio Stampa.",461,35,17,"Sun Dec 18 18:03:06 +0000 2011",76,"it"
"434809952","Città di Nichelino","comunenichelino","",1334,1099,25,"Mon Dec 12 10:22:02 +0000 2011",3017,"it"
"430846053","Comune MassaLubrense","Massa_Lubrense","",261,19,8,"Wed Dec 07 16:46:07 +0000 2011",1124,"it"
"429005595","TwiGenzanodiRm","TwiGenzanodiRm","La città di Genzano di Roma su Twitter: news, comunicati stampa, appuntamenti culturali e molto altro",692,1288,11,"Mon Dec 05 13:00:25 +0000 2011",436,"it"
"428854573","Comune di Mussomeli","ComuneMussomeli","La pagina Ufficiale su Twitter dove leggere le Informazioni e aggiornamenti dal portale istituzionale Ufficiale del Comune di Mussomeli.",812,148,17,"Mon Dec 05 08:00:29 +0000 2011",496,"it"
"426472368","comune manfredonia","manfredonia_fg","Il twitter feed ufficiale del Comune di Manfredonia, in Puglia (italy).",2252,1955,20,"Fri Dec 02 08:36:57 +0000 2011",3092,"it"
"424979034","Città di Domodossola","twitdomodossola","Domodossola (spesso abbreviata in Domo in italiano, dalla forma Domo d'Ossola) è un comune italiano di 18.475 abitanti della provincia del Verbano-Cusio-Ossola.",814,3,17,"Wed Nov 30 12:00:24 +0000 2011",254,"it"
"424874163","CronacaComune FE","cronacacomunefe","Informazione on-line a cura dell'Uff.Stampa del Comune di Ferrara - Redazione: A. Zangara (dir. responsabile), E. Frighi (redattore), L. Mattioli (redattore)",1034,59,13,"Wed Nov 30 08:35:00 +0000 2011",3987,"it"
"424126238","Comune di Rende","ComunediRende","",214,5,11,"Tue Nov 29 10:43:00 +0000 2011",14,"it"
"423385624","Quartu","Comune_Quartu","",314,0,15,"Mon Nov 28 12:50:27 +0000 2011",1,"it"
"420186908","Comune di Firenze","comunefi","La Città di Firenze su twitter - canale ufficiale
http://t.co/IwRBm2Su",45424,519,346,"Thu Nov 24 09:09:32 +0000 2011",17438,"it"
"419660672","Comune di Ravello","comuneravello","Profilo ufficiale del Comune di Ravello, Città della Musica",788,181,18,"Wed Nov 23 16:40:35 +0000 2011",363,"it"
"414011857","ComuneVillanovaforru","comunevillanova","Profilo ufficiale del Comune di Villanovaforru",920,524,21,"Wed Nov 16 14:30:27 +0000 2011",301,"it"
"413300176","Città di Spinea","Comune_Spinea","Città di Spinea, a portata di click! 
News, eventi, info al servizio del cittadino",924,96,16,"Tue Nov 15 18:30:49 +0000 2011",1689,"it"
"412931162","Comune Sant'Antioco","ComuneSAntioco","La Città di Sant'Antioco su Twitter: news, comunicati stampa, appuntamenti culturali, bandi e concorsi e tanto altro.",219,0,10,"Tue Nov 15 09:04:02 +0000 2011",63,"it"
"409248049","Comune di Donnas","ComunediDonnas","Novità, eventi, manifestazioni. Tutto quello che succede,  in tempo reale,  sul territorio comunale, ma soprattutto come contatto con i cittadini.",1028,818,24,"Thu Nov 10 13:38:06 +0000 2011",786,"it"
"406524909","Comune di Viareggio","ComuneViareggio","Account Twitter ufficiale del Comune di Viareggio.",1842,119,35,"Sun Nov 06 20:40:36 +0000 2011",1161,"it"
"406494372","Comune di Eboli","comunedieboli","Via Matteo Ripa, 49 84025 Eboli (SA) - Tel. 0828.328111 Fax 0828.328200 URP 0828.328237",1178,616,16,"Sun Nov 06 19:49:59 +0000 2011",2204,"it"
"403315282","comune di comiso","comunedicomiso","",154,7,9,"Wed Nov 02 10:03:59 +0000 2011",2,"it"
"402113041","Comune di Isso","ComunediIsso","La voce della comunità issese",686,241,17,"Mon Oct 31 15:31:29 +0000 2011",406,"it"
"397054076","FiglineIncisaInforma","FiglineInforma","Notizie dai Comune di Figline Valdarno e Incisa in Val d'Arno a cura dell'Ufficio Stampa",412,82,13,"Mon Oct 24 05:16:22 +0000 2011",1948,"it"
"393930561","Comune di Calcata","ComunediCalcata","",144,1,9,"Wed Oct 19 09:33:34 +0000 2011",9,"it"
"390668034","Comune di Massa","ComunediMassa","",159,10,12,"Fri Oct 14 10:26:34 +0000 2011",1,"en"
"389451356","Comune di Marciana","ComunediMarcian","",245,1,17,"Wed Oct 12 13:01:55 +0000 2011",0,"it"
"387573738","Città di Vallo","VallodLucania","",227,83,6,"Sun Oct 09 09:14:16 +0000 2011",304,"it"
"383118581","Val Vomano","ValVomano","Comune di Penna Sant'Andrea. Provincia di Teramo.",63,133,4,"Sat Oct 01 09:12:59 +0000 2011",1,"it"
"382017005","Comune di Omegna","ComuneOmegna","La pagina ufficiale del Comune di Omegna",930,50,26,"Thu Sep 29 10:40:43 +0000 2011",471,"it"
"379049533","Comune di Borzonasca","ComunBorzonasca","http://t.co/YNcrxgH14V",624,381,20,"Sat Sep 24 08:27:31 +0000 2011",258,"it"
"378422049","Comune di Gambolò","ComuneGambolo","",491,0,15,"Fri Sep 23 05:22:38 +0000 2011",552,"it"
"375849624","San Quirico d'Orcia","comunesqdo","amministrazione comunale",759,286,16,"Sun Sep 18 21:01:41 +0000 2011",2065,"it"
"368834868","Città di Vicenza","CittadiVicenza","Segui gli aggiornamenti delle notizie del Comune di Vicenza in tempo reale",4055,6,51,"Tue Sep 06 09:32:15 +0000 2011",7625,"it"
"364433075","Comune di Bonorva","Comune_Bonorva","",303,0,12,"Mon Aug 29 19:20:52 +0000 2011",0,"it"
"364123932","cittadibiella","cittadibiella","La città di Biella su Twitter: news, comunicati stampa, eventi, manifestazioni, notizie di pubblica utilità",853,12,13,"Mon Aug 29 07:14:51 +0000 2011",1806,"it"
"361798258","ComunePauli Arbarei","PauliArbarei","",129,3,5,"Thu Aug 25 10:40:03 +0000 2011",243,"it"
"361099842","Città di Carmagnola","Carmagnola_2011","Abitanti	28713 (al 30/04/2011)
Superficie	96,38 kmq
Altitudine min 232/max 273 m.s.l.m. 
Distanza 29 Km da Torino (Sud) - Asti (61 Km) - Cuneo (59 Km)",430,115,20,"Wed Aug 24 07:34:57 +0000 2011",592,"it"
"360766706","Comune di Gironico","ComuneGironico","",199,0,11,"Tue Aug 23 18:43:58 +0000 2011",15,"it"
"358100956","Comune di Quinto TV","QuintoDiTreviso","",404,2,9,"Fri Aug 19 11:25:49 +0000 2011",0,"it"
"358043162","Castel Maggiore","CastelMaggiore1","Il Comune di Castel Maggiore (BO) su Twitter per essere ancora più vicino ai cittadini sfruttando tutto il potenziale della rete",498,7,21,"Fri Aug 19 08:37:12 +0000 2011",1142,"it"
"357659073","Comune Calvello","Comune_Calvello","",80,1,3,"Thu Aug 18 18:20:38 +0000 2011",221,"it"
"351174931","Comune di Tribiano","ComuneTribiano","Questo è il profilo ufficiale del Comune di Tribiano. Seguici anche su Facebook:http://t.co/TTa0Ed8bqn",564,19,16,"Mon Aug 08 22:06:07 +0000 2011",1878,"it"
"344219986","Comune di Ferla","ComunediFerla","Ferla è uno dei borghi più belli d'Italia. Questo è il profilo twitter ufficiale del Comune di Ferla, per condividere il cinguettio istituzionale.",940,295,19,"Thu Jul 28 18:34:37 +0000 2011",729,"it"
"339759120","Comune di Sedilo","ComunediSedilo","Vieni a scoprire un ambiente intatto, ricco di differenti habitat, di leggende e di storia e archeologia. Sedilo, il paese con la Sardegna intorno.",965,82,31,"Thu Jul 21 16:21:54 +0000 2011",1296,"it"
"331553536","Comune di Seveso","ComuneSeveso","a New Town is Born",196,7,7,"Fri Jul 08 10:41:29 +0000 2011",5,"it"
"329570713","Comune di Gallipoli","ComuneGallipoli","La Perla dello Jonio",651,54,16,"Tue Jul 05 09:03:52 +0000 2011",85,"it"
"321302318","Monte San Savino","MonteSSavino","Tweet ufficiale del Comune di Monte San Savino",373,11,11,"Tue Jun 21 10:33:22 +0000 2011",626,"it"
"320631948","Ceraso","ComuneCeraso","Notizie sul Comune di Ceraso (SA). Account non ufficiale.",285,9,11,"Mon Jun 20 07:46:51 +0000 2011",220,"it"
"318893438","Comune Riomaggiore","Com_Riomaggiore","Twitter ufficiale del Comune di Riomaggiore, comprendente le comunità di Riomaggiore, Manarola, Volastra e Groppo.",293,18,16,"Fri Jun 17 06:46:46 +0000 2011",95,"it"
"316958102","Comune Porto MN","comuneportomn","",394,51,12,"Tue Jun 14 06:44:21 +0000 2011",411,"it"
"310169310","Soveria Mannelli","SoveriaMannelli","Città di Soveria Mannelli",208,5,6,"Fri Jun 03 09:22:31 +0000 2011",93,"it"
"307918639","Comune di Cuneo","ComunediCuneo","Canale Twitter ufficiale del Comune di Cuneo. News, aggiornamenti e informazioni in 140 caratteri",2329,57,53,"Mon May 30 14:32:39 +0000 2011",3613,"it"
"306666869","Comune di Vernio","ComunediVernio","http://t.co/Qor39yC9",1021,91,32,"Sat May 28 07:58:25 +0000 2011",477,"it"
"301459473","Comune Marcellinara","PAMarcellinara","P.I. 00297830796 - Tel 0961/996133 - Fax 0961/996209
e-Mail info@comunemarcellinara.it",310,162,11,"Thu May 19 14:16:45 +0000 2011",230,"it"
"300743779","Reggio Calabria","ReggioCal","Profilo ufficiale del Comune di Reggio Calabria. Official tourist information for Reggio di Calabria. Seguici su Facebook: http://t.co/KSwP1DcBph",2325,150,19,"Wed May 18 08:48:24 +0000 2011",1978,"it"
"289942357","Città di Ittiri","Comune_Ittiri","Canale informativo ufficiale del Comune di Ittiri (SS)",533,33,16,"Fri Apr 29 13:46:42 +0000 2011",103,"it"
"289878311","Comune Ospedaletti","ComOspedaletti","Notizie ed informazioni amministrative dal Comune di Ospedaletti - Imperia - Italia",408,4,14,"Fri Apr 29 11:17:18 +0000 2011",54,"it"
"283990132","Città di Riccione","TweetRiccione","La Città di #Riccione su Twitter: news, informazioni, eventi ed iniziative.",3739,840,66,"Mon Apr 18 12:10:34 +0000 2011",6075,"it"
"280000440","Comune di Mozzecane","mozzecane","",343,2,10,"Sun Apr 10 12:38:59 +0000 2011",162,"it"
"279064047","Comune di Pistoia","Comune_Pistoia","Canale ufficiale del Comune di #Pistoia: spazio per il dialogo con i cittadini, per suggerimenti e segnalazioni. SMPolicy http://t.co/aaBYyVhHPI",4500,394,87,"Fri Apr 08 14:26:36 +0000 2011",6796,"it"
"276832974","Comune di Mezzano","comunemezzano","",880,6,18,"Mon Apr 04 05:11:03 +0000 2011",562,"it"
"276828109","Comune di Imer","comuneimer","",535,1,17,"Mon Apr 04 04:52:40 +0000 2011",409,"it"
"275481230","Comune di Crodo","ComunediCrodo","Crodo è un comune della provincia del Verbano Cusio Ossola, famoso per le sue acque minerali e soprattutto per il Crodino, nato a Crodo nel 1964.",623,119,23,"Fri Apr 01 11:01:00 +0000 2011",193,"it"
"275473723","Urp Mola di Bari","URP_MolaDiBari","",285,87,12,"Fri Apr 01 10:34:06 +0000 2011",123,"it"
